chrom	left_start	left_end	right_start	right_end
WestNile_1_50_consensus_40	5035	5051	5825	5844
WestNile_1_50_consensus_40	5035	5051	5924	5944
WestNile_1_50_consensus_40	5035	5051	6034	6055
WestNile_1_50_consensus_40	5035	5051	6140	6156
WestNile_1_50_consensus_40	5035	5051	6197	6214
WestNile_1_50_consensus_40	5035	5051	6278	6296
WestNile_1_50_consensus_40	5035	5051	6395	6413
WestNile_1_50_consensus_40	5035	5051	6480	6499
WestNile_1_50_consensus_40	5035	5051	6592	6608
WestNile_1_50_consensus_40	5035	5051	6678	6695
WestNile_1_50_consensus_40	5035	5051	6791	6808
WestNile_1_50_consensus_40	5035	5051	6904	6923
WestNile_1_50_consensus_40	5035	5051	6992	7015
WestNile_1_50_consensus_40	5035	5051	7047	7066
WestNile_1_50_consensus_40	5145	5165	5167	5183
WestNile_1_50_consensus_40	5145	5165	5282	5303
WestNile_1_50_consensus_40	5145	5165	5394	5414
WestNile_1_50_consensus_40	5145	5165	5494	5514
WestNile_1_50_consensus_40	5145	5165	5607	5627
WestNile_1_50_consensus_40	5145	5165	5713	5737
WestNile_1_50_consensus_40	5145	5165	5825	5844
WestNile_1_50_consensus_40	5145	5165	5924	5944
WestNile_1_50_consensus_40	5145	5165	6034	6055
WestNile_1_50_consensus_40	5145	5165	6140	6156
WestNile_1_50_consensus_40	5145	5165	6197	6214
WestNile_1_50_consensus_40	5145	5165	6278	6296
WestNile_1_50_consensus_40	5145	5165	6395	6413
WestNile_1_50_consensus_40	5145	5165	6480	6499
WestNile_1_50_consensus_40	5145	5165	6592	6608
WestNile_1_50_consensus_40	5145	5165	6678	6695
WestNile_1_50_consensus_40	5145	5165	6791	6808
WestNile_1_50_consensus_40	5145	5165	6904	6923
WestNile_1_50_consensus_40	5145	5165	6992	7015
WestNile_1_50_consensus_40	5145	5165	7047	7066
WestNile_1_50_consensus_40	5145	5165	7153	7169
WestNile_1_50_consensus_40	5259	5280	5282	5303
WestNile_1_50_consensus_40	5259	5280	5394	5414
WestNile_1_50_consensus_40	5259	5280	5494	5514
WestNile_1_50_consensus_40	5259	5280	5607	5627
WestNile_1_50_consensus_40	5259	5280	5713	5737
WestNile_1_50_consensus_40	5259	5280	5825	5844
WestNile_1_50_consensus_40	5259	5280	5924	5944
WestNile_1_50_consensus_40	5259	5280	6034	6055
WestNile_1_50_consensus_40	5259	5280	6140	6156
WestNile_1_50_consensus_40	5259	5280	6197	6214
WestNile_1_50_consensus_40	5259	5280	6278	6296
WestNile_1_50_consensus_40	5259	5280	6395	6413
WestNile_1_50_consensus_40	5259	5280	6480	6499
WestNile_1_50_consensus_40	5259	5280	6592	6608
WestNile_1_50_consensus_40	5259	5280	6678	6695
WestNile_1_50_consensus_40	5259	5280	6791	6808
WestNile_1_50_consensus_40	5259	5280	6904	6923
WestNile_1_50_consensus_40	5259	5280	6992	7015
WestNile_1_50_consensus_40	5259	5280	7047	7066
WestNile_1_50_consensus_40	5259	5280	7153	7169
WestNile_1_50_consensus_40	5259	5280	7265	7282
WestNile_1_50_consensus_40	5375	5392	5394	5414
WestNile_1_50_consensus_40	5375	5392	5494	5514
WestNile_1_50_consensus_40	5375	5392	5607	5627
WestNile_1_50_consensus_40	5375	5392	5713	5737
WestNile_1_50_consensus_40	5375	5392	5825	5844
WestNile_1_50_consensus_40	5375	5392	5924	5944
WestNile_1_50_consensus_40	5375	5392	6034	6055
WestNile_1_50_consensus_40	5375	5392	6140	6156
WestNile_1_50_consensus_40	5375	5392	6197	6214
WestNile_1_50_consensus_40	5375	5392	6278	6296
WestNile_1_50_consensus_40	5375	5392	6395	6413
WestNile_1_50_consensus_40	5375	5392	6480	6499
WestNile_1_50_consensus_40	5375	5392	6592	6608
WestNile_1_50_consensus_40	5375	5392	6678	6695
WestNile_1_50_consensus_40	5375	5392	6791	6808
WestNile_1_50_consensus_40	5375	5392	6904	6923
WestNile_1_50_consensus_40	5375	5392	6992	7015
WestNile_1_50_consensus_40	5375	5392	7047	7066
WestNile_1_50_consensus_40	5375	5392	7153	7169
WestNile_1_50_consensus_40	5375	5392	7265	7282
WestNile_1_50_consensus_40	5375	5392	7379	7398
WestNile_1_50_consensus_40	5474	5492	5494	5514
WestNile_1_50_consensus_40	5474	5492	5607	5627
WestNile_1_50_consensus_40	5474	5492	5713	5737
WestNile_1_50_consensus_40	5474	5492	5825	5844
WestNile_1_50_consensus_40	5474	5492	5924	5944
WestNile_1_50_consensus_40	5474	5492	6034	6055
WestNile_1_50_consensus_40	5474	5492	6140	6156
WestNile_1_50_consensus_40	5474	5492	6197	6214
WestNile_1_50_consensus_40	5474	5492	6278	6296
WestNile_1_50_consensus_40	5474	5492	6395	6413
WestNile_1_50_consensus_40	5474	5492	6480	6499
WestNile_1_50_consensus_40	5474	5492	6592	6608
WestNile_1_50_consensus_40	5474	5492	6678	6695
WestNile_1_50_consensus_40	5474	5492	6791	6808
WestNile_1_50_consensus_40	5474	5492	6904	6923
WestNile_1_50_consensus_40	5474	5492	6992	7015
WestNile_1_50_consensus_40	5474	5492	7047	7066
WestNile_1_50_consensus_40	5474	5492	7153	7169
WestNile_1_50_consensus_40	5474	5492	7265	7282
WestNile_1_50_consensus_40	5474	5492	7379	7398
WestNile_1_50_consensus_40	5474	5492	7465	7482
WestNile_1_50_consensus_40	5586	5605	5607	5627
WestNile_1_50_consensus_40	5586	5605	5713	5737
WestNile_1_50_consensus_40	5586	5605	5825	5844
WestNile_1_50_consensus_40	5586	5605	5924	5944
WestNile_1_50_consensus_40	5586	5605	6034	6055
WestNile_1_50_consensus_40	5586	5605	6140	6156
WestNile_1_50_consensus_40	5586	5605	6197	6214
WestNile_1_50_consensus_40	5586	5605	6278	6296
WestNile_1_50_consensus_40	5586	5605	6395	6413
WestNile_1_50_consensus_40	5586	5605	6480	6499
WestNile_1_50_consensus_40	5586	5605	6592	6608
WestNile_1_50_consensus_40	5586	5605	6678	6695
WestNile_1_50_consensus_40	5586	5605	6791	6808
WestNile_1_50_consensus_40	5586	5605	6904	6923
WestNile_1_50_consensus_40	5586	5605	6992	7015
WestNile_1_50_consensus_40	5586	5605	7047	7066
WestNile_1_50_consensus_40	5586	5605	7153	7169
WestNile_1_50_consensus_40	5586	5605	7265	7282
WestNile_1_50_consensus_40	5586	5605	7379	7398
WestNile_1_50_consensus_40	5586	5605	7465	7482
WestNile_1_50_consensus_40	5586	5605	7564	7587
WestNile_1_50_consensus_40	5690	5711	5713	5737
WestNile_1_50_consensus_40	5690	5711	5825	5844
WestNile_1_50_consensus_40	5690	5711	5924	5944
WestNile_1_50_consensus_40	5690	5711	6034	6055
WestNile_1_50_consensus_40	5690	5711	6140	6156
WestNile_1_50_consensus_40	5690	5711	6197	6214
WestNile_1_50_consensus_40	5690	5711	6278	6296
WestNile_1_50_consensus_40	5690	5711	6395	6413
WestNile_1_50_consensus_40	5690	5711	6480	6499
WestNile_1_50_consensus_40	5690	5711	6592	6608
WestNile_1_50_consensus_40	5690	5711	6678	6695
WestNile_1_50_consensus_40	5690	5711	6791	6808
WestNile_1_50_consensus_40	5690	5711	6904	6923
WestNile_1_50_consensus_40	5690	5711	6992	7015
WestNile_1_50_consensus_40	5690	5711	7047	7066
WestNile_1_50_consensus_40	5690	5711	7153	7169
WestNile_1_50_consensus_40	5690	5711	7265	7282
WestNile_1_50_consensus_40	5690	5711	7379	7398
WestNile_1_50_consensus_40	5690	5711	7465	7482
WestNile_1_50_consensus_40	5690	5711	7564	7587
WestNile_1_50_consensus_40	5690	5711	7675	7692
WestNile_1_50_consensus_40	5802	5823	5825	5844
WestNile_1_50_consensus_40	5802	5823	5924	5944
WestNile_1_50_consensus_40	5802	5823	6034	6055
WestNile_1_50_consensus_40	5802	5823	6140	6156
WestNile_1_50_consensus_40	5802	5823	6197	6214
WestNile_1_50_consensus_40	5802	5823	6278	6296
WestNile_1_50_consensus_40	5802	5823	6395	6413
WestNile_1_50_consensus_40	5802	5823	6480	6499
WestNile_1_50_consensus_40	5802	5823	6592	6608
WestNile_1_50_consensus_40	5802	5823	6678	6695
WestNile_1_50_consensus_40	5802	5823	6791	6808
WestNile_1_50_consensus_40	5802	5823	6904	6923
WestNile_1_50_consensus_40	5802	5823	6992	7015
WestNile_1_50_consensus_40	5802	5823	7047	7066
WestNile_1_50_consensus_40	5802	5823	7153	7169
WestNile_1_50_consensus_40	5802	5823	7265	7282
WestNile_1_50_consensus_40	5802	5823	7379	7398
WestNile_1_50_consensus_40	5802	5823	7465	7482
WestNile_1_50_consensus_40	5802	5823	7564	7587
WestNile_1_50_consensus_40	5802	5823	7675	7692
WestNile_1_50_consensus_40	5802	5823	7780	7796
WestNile_1_50_consensus_40	5903	5922	5924	5944
WestNile_1_50_consensus_40	5903	5922	6034	6055
WestNile_1_50_consensus_40	5903	5922	6140	6156
WestNile_1_50_consensus_40	5903	5922	6197	6214
WestNile_1_50_consensus_40	5903	5922	6278	6296
WestNile_1_50_consensus_40	5903	5922	6395	6413
WestNile_1_50_consensus_40	5903	5922	6480	6499
WestNile_1_50_consensus_40	5903	5922	6592	6608
WestNile_1_50_consensus_40	5903	5922	6678	6695
WestNile_1_50_consensus_40	5903	5922	6791	6808
WestNile_1_50_consensus_40	5903	5922	6904	6923
WestNile_1_50_consensus_40	5903	5922	6992	7015
WestNile_1_50_consensus_40	5903	5922	7047	7066
WestNile_1_50_consensus_40	5903	5922	7153	7169
WestNile_1_50_consensus_40	5903	5922	7265	7282
WestNile_1_50_consensus_40	5903	5922	7379	7398
WestNile_1_50_consensus_40	5903	5922	7465	7482
WestNile_1_50_consensus_40	5903	5922	7564	7587
WestNile_1_50_consensus_40	5903	5922	7675	7692
WestNile_1_50_consensus_40	5903	5922	7780	7796
WestNile_1_50_consensus_40	5903	5922	7891	7906
WestNile_1_50_consensus_40	6015	6032	6034	6055
WestNile_1_50_consensus_40	6015	6032	6140	6156
WestNile_1_50_consensus_40	6015	6032	6197	6214
WestNile_1_50_consensus_40	6015	6032	6278	6296
WestNile_1_50_consensus_40	6015	6032	6395	6413
WestNile_1_50_consensus_40	6015	6032	6480	6499
WestNile_1_50_consensus_40	6015	6032	6592	6608
WestNile_1_50_consensus_40	6015	6032	6678	6695
WestNile_1_50_consensus_40	6015	6032	6791	6808
WestNile_1_50_consensus_40	6015	6032	6904	6923
WestNile_1_50_consensus_40	6015	6032	6992	7015
WestNile_1_50_consensus_40	6015	6032	7047	7066
WestNile_1_50_consensus_40	6015	6032	7153	7169
WestNile_1_50_consensus_40	6015	6032	7265	7282
WestNile_1_50_consensus_40	6015	6032	7379	7398
WestNile_1_50_consensus_40	6015	6032	7465	7482
WestNile_1_50_consensus_40	6015	6032	7564	7587
WestNile_1_50_consensus_40	6015	6032	7675	7692
WestNile_1_50_consensus_40	6015	6032	7780	7796
WestNile_1_50_consensus_40	6015	6032	7891	7906
WestNile_1_50_consensus_40	6015	6032	7989	8008
WestNile_1_50_consensus_40	6120	6138	6140	6156
WestNile_1_50_consensus_40	6120	6138	6197	6214
WestNile_1_50_consensus_40	6120	6138	6278	6296
WestNile_1_50_consensus_40	6120	6138	6395	6413
WestNile_1_50_consensus_40	6120	6138	6480	6499
WestNile_1_50_consensus_40	6120	6138	6592	6608
WestNile_1_50_consensus_40	6120	6138	6678	6695
WestNile_1_50_consensus_40	6120	6138	6791	6808
WestNile_1_50_consensus_40	6120	6138	6904	6923
WestNile_1_50_consensus_40	6120	6138	6992	7015
WestNile_1_50_consensus_40	6120	6138	7047	7066
WestNile_1_50_consensus_40	6120	6138	7153	7169
WestNile_1_50_consensus_40	6120	6138	7265	7282
WestNile_1_50_consensus_40	6120	6138	7379	7398
WestNile_1_50_consensus_40	6120	6138	7465	7482
WestNile_1_50_consensus_40	6120	6138	7564	7587
WestNile_1_50_consensus_40	6120	6138	7675	7692
WestNile_1_50_consensus_40	6120	6138	7780	7796
WestNile_1_50_consensus_40	6120	6138	7891	7906
WestNile_1_50_consensus_40	6120	6138	7989	8008
WestNile_1_50_consensus_40	6120	6138	8081	8099
WestNile_1_50_consensus_40	6178	6195	6197	6214
WestNile_1_50_consensus_40	6178	6195	6278	6296
WestNile_1_50_consensus_40	6178	6195	6395	6413
WestNile_1_50_consensus_40	6178	6195	6480	6499
WestNile_1_50_consensus_40	6178	6195	6592	6608
WestNile_1_50_consensus_40	6178	6195	6678	6695
WestNile_1_50_consensus_40	6178	6195	6791	6808
WestNile_1_50_consensus_40	6178	6195	6904	6923
WestNile_1_50_consensus_40	6178	6195	6992	7015
WestNile_1_50_consensus_40	6178	6195	7047	7066
WestNile_1_50_consensus_40	6178	6195	7153	7169
WestNile_1_50_consensus_40	6178	6195	7265	7282
WestNile_1_50_consensus_40	6178	6195	7379	7398
WestNile_1_50_consensus_40	6178	6195	7465	7482
WestNile_1_50_consensus_40	6178	6195	7564	7587
WestNile_1_50_consensus_40	6178	6195	7675	7692
WestNile_1_50_consensus_40	6178	6195	7780	7796
WestNile_1_50_consensus_40	6178	6195	7891	7906
WestNile_1_50_consensus_40	6178	6195	7989	8008
WestNile_1_50_consensus_40	6178	6195	8081	8099
WestNile_1_50_consensus_40	6178	6195	8167	8183
WestNile_1_50_consensus_40	6257	6276	6278	6296
WestNile_1_50_consensus_40	6257	6276	6395	6413
WestNile_1_50_consensus_40	6257	6276	6480	6499
WestNile_1_50_consensus_40	6257	6276	6592	6608
WestNile_1_50_consensus_40	6257	6276	6678	6695
WestNile_1_50_consensus_40	6257	6276	6791	6808
WestNile_1_50_consensus_40	6257	6276	6904	6923
WestNile_1_50_consensus_40	6257	6276	6992	7015
WestNile_1_50_consensus_40	6257	6276	7047	7066
WestNile_1_50_consensus_40	6257	6276	7153	7169
WestNile_1_50_consensus_40	6257	6276	7265	7282
WestNile_1_50_consensus_40	6257	6276	7379	7398
WestNile_1_50_consensus_40	6257	6276	7465	7482
WestNile_1_50_consensus_40	6257	6276	7564	7587
WestNile_1_50_consensus_40	6257	6276	7675	7692
WestNile_1_50_consensus_40	6257	6276	7780	7796
WestNile_1_50_consensus_40	6257	6276	7891	7906
WestNile_1_50_consensus_40	6257	6276	7989	8008
WestNile_1_50_consensus_40	6257	6276	8081	8099
WestNile_1_50_consensus_40	6257	6276	8167	8183
WestNile_1_50_consensus_40	6257	6276	8242	8260
WestNile_1_50_consensus_40	6374	6393	6395	6413
WestNile_1_50_consensus_40	6374	6393	6480	6499
WestNile_1_50_consensus_40	6374	6393	6592	6608
WestNile_1_50_consensus_40	6374	6393	6678	6695
WestNile_1_50_consensus_40	6374	6393	6791	6808
WestNile_1_50_consensus_40	6374	6393	6904	6923
WestNile_1_50_consensus_40	6374	6393	6992	7015
WestNile_1_50_consensus_40	6374	6393	7047	7066
WestNile_1_50_consensus_40	6374	6393	7153	7169
WestNile_1_50_consensus_40	6374	6393	7265	7282
WestNile_1_50_consensus_40	6374	6393	7379	7398
WestNile_1_50_consensus_40	6374	6393	7465	7482
WestNile_1_50_consensus_40	6374	6393	7564	7587
WestNile_1_50_consensus_40	6374	6393	7675	7692
WestNile_1_50_consensus_40	6374	6393	7780	7796
WestNile_1_50_consensus_40	6374	6393	7891	7906
WestNile_1_50_consensus_40	6374	6393	7989	8008
WestNile_1_50_consensus_40	6374	6393	8081	8099
WestNile_1_50_consensus_40	6374	6393	8167	8183
WestNile_1_50_consensus_40	6374	6393	8242	8260
WestNile_1_50_consensus_40	6374	6393	8350	8372
WestNile_1_50_consensus_40	6461	6478	6480	6499
WestNile_1_50_consensus_40	6461	6478	6592	6608
WestNile_1_50_consensus_40	6461	6478	6678	6695
WestNile_1_50_consensus_40	6461	6478	6791	6808
WestNile_1_50_consensus_40	6461	6478	6904	6923
WestNile_1_50_consensus_40	6461	6478	6992	7015
WestNile_1_50_consensus_40	6461	6478	7047	7066
WestNile_1_50_consensus_40	6461	6478	7153	7169
WestNile_1_50_consensus_40	6461	6478	7265	7282
WestNile_1_50_consensus_40	6461	6478	7379	7398
WestNile_1_50_consensus_40	6461	6478	7465	7482
WestNile_1_50_consensus_40	6461	6478	7564	7587
WestNile_1_50_consensus_40	6461	6478	7675	7692
WestNile_1_50_consensus_40	6461	6478	7780	7796
WestNile_1_50_consensus_40	6461	6478	7891	7906
WestNile_1_50_consensus_40	6461	6478	7989	8008
WestNile_1_50_consensus_40	6461	6478	8081	8099
WestNile_1_50_consensus_40	6461	6478	8167	8183
WestNile_1_50_consensus_40	6461	6478	8242	8260
WestNile_1_50_consensus_40	6461	6478	8350	8372
WestNile_1_50_consensus_40	6461	6478	8445	8462
WestNile_1_50_consensus_40	6570	6590	6592	6608
WestNile_1_50_consensus_40	6570	6590	6678	6695
WestNile_1_50_consensus_40	6570	6590	6791	6808
WestNile_1_50_consensus_40	6570	6590	6904	6923
WestNile_1_50_consensus_40	6570	6590	6992	7015
WestNile_1_50_consensus_40	6570	6590	7047	7066
WestNile_1_50_consensus_40	6570	6590	7153	7169
WestNile_1_50_consensus_40	6570	6590	7265	7282
WestNile_1_50_consensus_40	6570	6590	7379	7398
WestNile_1_50_consensus_40	6570	6590	7465	7482
WestNile_1_50_consensus_40	6570	6590	7564	7587
WestNile_1_50_consensus_40	6570	6590	7675	7692
WestNile_1_50_consensus_40	6570	6590	7780	7796
WestNile_1_50_consensus_40	6570	6590	7891	7906
WestNile_1_50_consensus_40	6570	6590	7989	8008
WestNile_1_50_consensus_40	6570	6590	8081	8099
WestNile_1_50_consensus_40	6570	6590	8167	8183
WestNile_1_50_consensus_40	6570	6590	8242	8260
WestNile_1_50_consensus_40	6570	6590	8350	8372
WestNile_1_50_consensus_40	6570	6590	8445	8462
WestNile_1_50_consensus_40	6570	6590	8564	8584
WestNile_1_50_consensus_40	6658	6676	6678	6695
WestNile_1_50_consensus_40	6658	6676	6791	6808
WestNile_1_50_consensus_40	6658	6676	6904	6923
WestNile_1_50_consensus_40	6658	6676	6992	7015
WestNile_1_50_consensus_40	6658	6676	7047	7066
WestNile_1_50_consensus_40	6658	6676	7153	7169
WestNile_1_50_consensus_40	6658	6676	7265	7282
WestNile_1_50_consensus_40	6658	6676	7379	7398
WestNile_1_50_consensus_40	6658	6676	7465	7482
WestNile_1_50_consensus_40	6658	6676	7564	7587
WestNile_1_50_consensus_40	6658	6676	7675	7692
WestNile_1_50_consensus_40	6658	6676	7780	7796
WestNile_1_50_consensus_40	6658	6676	7891	7906
WestNile_1_50_consensus_40	6658	6676	7989	8008
WestNile_1_50_consensus_40	6658	6676	8081	8099
WestNile_1_50_consensus_40	6658	6676	8167	8183
WestNile_1_50_consensus_40	6658	6676	8242	8260
WestNile_1_50_consensus_40	6658	6676	8350	8372
WestNile_1_50_consensus_40	6658	6676	8445	8462
WestNile_1_50_consensus_40	6658	6676	8564	8584
WestNile_1_50_consensus_40	6658	6676	8614	8632
WestNile_1_50_consensus_40	6770	6789	6791	6808
WestNile_1_50_consensus_40	6770	6789	6904	6923
WestNile_1_50_consensus_40	6770	6789	6992	7015
WestNile_1_50_consensus_40	6770	6789	7047	7066
WestNile_1_50_consensus_40	6770	6789	7153	7169
WestNile_1_50_consensus_40	6770	6789	7265	7282
WestNile_1_50_consensus_40	6770	6789	7379	7398
WestNile_1_50_consensus_40	6770	6789	7465	7482
WestNile_1_50_consensus_40	6770	6789	7564	7587
WestNile_1_50_consensus_40	6770	6789	7675	7692
WestNile_1_50_consensus_40	6770	6789	7780	7796
WestNile_1_50_consensus_40	6770	6789	7891	7906
WestNile_1_50_consensus_40	6770	6789	7989	8008
WestNile_1_50_consensus_40	6770	6789	8081	8099
WestNile_1_50_consensus_40	6770	6789	8167	8183
WestNile_1_50_consensus_40	6770	6789	8242	8260
WestNile_1_50_consensus_40	6770	6789	8350	8372
WestNile_1_50_consensus_40	6770	6789	8445	8462
WestNile_1_50_consensus_40	6770	6789	8564	8584
WestNile_1_50_consensus_40	6770	6789	8614	8632
WestNile_1_50_consensus_40	6770	6789	8725	8743
WestNile_1_50_consensus_40	6879	6902	6904	6923
WestNile_1_50_consensus_40	6879	6902	6992	7015
WestNile_1_50_consensus_40	6879	6902	7047	7066
WestNile_1_50_consensus_40	6879	6902	7153	7169
WestNile_1_50_consensus_40	6879	6902	7265	7282
WestNile_1_50_consensus_40	6879	6902	7379	7398
WestNile_1_50_consensus_40	6879	6902	7465	7482
WestNile_1_50_consensus_40	6879	6902	7564	7587
WestNile_1_50_consensus_40	6879	6902	7675	7692
WestNile_1_50_consensus_40	6879	6902	7780	7796
WestNile_1_50_consensus_40	6879	6902	7891	7906
WestNile_1_50_consensus_40	6879	6902	7989	8008
WestNile_1_50_consensus_40	6879	6902	8081	8099
WestNile_1_50_consensus_40	6879	6902	8167	8183
WestNile_1_50_consensus_40	6879	6902	8242	8260
WestNile_1_50_consensus_40	6879	6902	8350	8372
WestNile_1_50_consensus_40	6879	6902	8445	8462
WestNile_1_50_consensus_40	6879	6902	8564	8584
WestNile_1_50_consensus_40	6879	6902	8614	8632
WestNile_1_50_consensus_40	6879	6902	8725	8743
WestNile_1_50_consensus_40	6879	6902	8837	8854
WestNile_1_50_consensus_40	6971	6990	6992	7015
WestNile_1_50_consensus_40	6971	6990	7047	7066
WestNile_1_50_consensus_40	6971	6990	7153	7169
WestNile_1_50_consensus_40	6971	6990	7265	7282
WestNile_1_50_consensus_40	6971	6990	7379	7398
WestNile_1_50_consensus_40	6971	6990	7465	7482
WestNile_1_50_consensus_40	6971	6990	7564	7587
WestNile_1_50_consensus_40	6971	6990	7675	7692
WestNile_1_50_consensus_40	6971	6990	7780	7796
WestNile_1_50_consensus_40	6971	6990	7891	7906
WestNile_1_50_consensus_40	6971	6990	7989	8008
WestNile_1_50_consensus_40	6971	6990	8081	8099
WestNile_1_50_consensus_40	6971	6990	8167	8183
WestNile_1_50_consensus_40	6971	6990	8242	8260
WestNile_1_50_consensus_40	6971	6990	8350	8372
WestNile_1_50_consensus_40	6971	6990	8445	8462
WestNile_1_50_consensus_40	6971	6990	8564	8584
WestNile_1_50_consensus_40	6971	6990	8614	8632
WestNile_1_50_consensus_40	6971	6990	8725	8743
WestNile_1_50_consensus_40	6971	6990	8837	8854
WestNile_1_50_consensus_40	6971	6990	8950	8969
WestNile_1_50_consensus_40	7025	7045	7047	7066
WestNile_1_50_consensus_40	7025	7045	7153	7169
WestNile_1_50_consensus_40	7025	7045	7265	7282
WestNile_1_50_consensus_40	7025	7045	7379	7398
WestNile_1_50_consensus_40	7025	7045	7465	7482
WestNile_1_50_consensus_40	7025	7045	7564	7587
WestNile_1_50_consensus_40	7025	7045	7675	7692
WestNile_1_50_consensus_40	7025	7045	7780	7796
WestNile_1_50_consensus_40	7025	7045	7891	7906
WestNile_1_50_consensus_40	7025	7045	7989	8008
WestNile_1_50_consensus_40	7025	7045	8081	8099
WestNile_1_50_consensus_40	7025	7045	8167	8183
WestNile_1_50_consensus_40	7025	7045	8242	8260
WestNile_1_50_consensus_40	7025	7045	8350	8372
WestNile_1_50_consensus_40	7025	7045	8445	8462
WestNile_1_50_consensus_40	7025	7045	8564	8584
WestNile_1_50_consensus_40	7025	7045	8614	8632
WestNile_1_50_consensus_40	7025	7045	8725	8743
WestNile_1_50_consensus_40	7025	7045	8837	8854
WestNile_1_50_consensus_40	7025	7045	8950	8969
WestNile_1_50_consensus_40	7133	7151	7153	7169
WestNile_1_50_consensus_40	7133	7151	7265	7282
WestNile_1_50_consensus_40	7133	7151	7379	7398
WestNile_1_50_consensus_40	7133	7151	7465	7482
WestNile_1_50_consensus_40	7133	7151	7564	7587
WestNile_1_50_consensus_40	7133	7151	7675	7692
WestNile_1_50_consensus_40	7133	7151	7780	7796
WestNile_1_50_consensus_40	7133	7151	7891	7906
WestNile_1_50_consensus_40	7133	7151	7989	8008
WestNile_1_50_consensus_40	7133	7151	8081	8099
WestNile_1_50_consensus_40	7133	7151	8167	8183
WestNile_1_50_consensus_40	7133	7151	8242	8260
WestNile_1_50_consensus_40	7133	7151	8350	8372
WestNile_1_50_consensus_40	7133	7151	8445	8462
WestNile_1_50_consensus_40	7133	7151	8564	8584
WestNile_1_50_consensus_40	7133	7151	8614	8632
WestNile_1_50_consensus_40	7133	7151	8725	8743
WestNile_1_50_consensus_40	7133	7151	8837	8854
WestNile_1_50_consensus_40	7133	7151	8950	8969
WestNile_1_50_consensus_40	7133	7151	9059	9079
WestNile_1_50_consensus_40	7133	7151	9145	9161
WestNile_1_50_consensus_40	7245	7263	7265	7282
WestNile_1_50_consensus_40	7245	7263	7379	7398
WestNile_1_50_consensus_40	7245	7263	7465	7482
WestNile_1_50_consensus_40	7245	7263	7564	7587
WestNile_1_50_consensus_40	7245	7263	7675	7692
WestNile_1_50_consensus_40	7245	7263	7780	7796
WestNile_1_50_consensus_40	7245	7263	7891	7906
WestNile_1_50_consensus_40	7245	7263	7989	8008
WestNile_1_50_consensus_40	7245	7263	8081	8099
WestNile_1_50_consensus_40	7245	7263	8167	8183
WestNile_1_50_consensus_40	7245	7263	8242	8260
WestNile_1_50_consensus_40	7245	7263	8350	8372
WestNile_1_50_consensus_40	7245	7263	8445	8462
WestNile_1_50_consensus_40	7245	7263	8564	8584
WestNile_1_50_consensus_40	7245	7263	8614	8632
WestNile_1_50_consensus_40	7245	7263	8725	8743
WestNile_1_50_consensus_40	7245	7263	8837	8854
WestNile_1_50_consensus_40	7245	7263	8950	8969
WestNile_1_50_consensus_40	7245	7263	9059	9079
WestNile_1_50_consensus_40	7245	7263	9145	9161
WestNile_1_50_consensus_40	7245	7263	9247	9266
WestNile_1_50_consensus_40	7359	7377	7379	7398
WestNile_1_50_consensus_40	7359	7377	7465	7482
WestNile_1_50_consensus_40	7359	7377	7564	7587
WestNile_1_50_consensus_40	7359	7377	7675	7692
WestNile_1_50_consensus_40	7359	7377	7780	7796
WestNile_1_50_consensus_40	7359	7377	7891	7906
WestNile_1_50_consensus_40	7359	7377	7989	8008
WestNile_1_50_consensus_40	7359	7377	8081	8099
WestNile_1_50_consensus_40	7359	7377	8167	8183
WestNile_1_50_consensus_40	7359	7377	8242	8260
WestNile_1_50_consensus_40	7359	7377	8350	8372
WestNile_1_50_consensus_40	7359	7377	8445	8462
WestNile_1_50_consensus_40	7359	7377	8564	8584
WestNile_1_50_consensus_40	7359	7377	8614	8632
WestNile_1_50_consensus_40	7359	7377	8725	8743
WestNile_1_50_consensus_40	7359	7377	8837	8854
WestNile_1_50_consensus_40	7359	7377	8950	8969
WestNile_1_50_consensus_40	7359	7377	9059	9079
WestNile_1_50_consensus_40	7359	7377	9145	9161
WestNile_1_50_consensus_40	7359	7377	9247	9266
WestNile_1_50_consensus_40	7359	7377	9307	9330
WestNile_1_50_consensus_40	7444	7463	7465	7482
WestNile_1_50_consensus_40	7444	7463	7564	7587
WestNile_1_50_consensus_40	7444	7463	7675	7692
WestNile_1_50_consensus_40	7444	7463	7780	7796
WestNile_1_50_consensus_40	7444	7463	7891	7906
WestNile_1_50_consensus_40	7444	7463	7989	8008
WestNile_1_50_consensus_40	7444	7463	8081	8099
WestNile_1_50_consensus_40	7444	7463	8167	8183
WestNile_1_50_consensus_40	7444	7463	8242	8260
WestNile_1_50_consensus_40	7444	7463	8350	8372
WestNile_1_50_consensus_40	7444	7463	8445	8462
WestNile_1_50_consensus_40	7444	7463	8564	8584
WestNile_1_50_consensus_40	7444	7463	8614	8632
WestNile_1_50_consensus_40	7444	7463	8725	8743
WestNile_1_50_consensus_40	7444	7463	8837	8854
WestNile_1_50_consensus_40	7444	7463	8950	8969
WestNile_1_50_consensus_40	7444	7463	9059	9079
WestNile_1_50_consensus_40	7444	7463	9145	9161
WestNile_1_50_consensus_40	7444	7463	9247	9266
WestNile_1_50_consensus_40	7444	7463	9307	9330
WestNile_1_50_consensus_40	7444	7463	9424	9441
